SLICES,formation_energy_per_atom,band_gap,crystal_system
+ x n OOO b OOD o Sr Sr Sr Sr Sr Sr Fe Fe N N N N N N 0 13 o-o 0 6 o-o 0 8 oo- 0 8 ooo 0 9 o-o 0 10 +oo 1 9 ooo 1 9 oo+ 1 12 ooo 1 8 o+o 1 11 ooo 1 7 ooo 2 8 -oo 2 7 -oo 2 10 ooo 2 10 oo+ 2 11 -oo 2 12 ooo 3 9 ooo 3 11 oo- 3 11 ooo 3 10 +oo 3 13 +oo 3 6 +oo 4 10 ooo 4 6 ooo 4 13 o-o 4 12 oo- 4 12 ooo 4 9 ooo 5 11 -oo 5 12 o+o 5 13 ooo 5 13 oo+ 5 8 o+o 5 7 o+o 6 10 ooo 6 13 ooo 6 9 ooo 7 12 ooo 7 8 ooo 7 11 ooo ,-0.7487191857142851,0.0,hexagonal
+ x a DDO c OOD o Li Li Li Li Fe Fe Fe Fe O O O O F F F F F F F F 0 14 ooo 0 12 ooo 0 13 ooo 0 8 ooo 1 12 oo- 1 15 ooo 1 14 ooo 1 9 ooo 2 10 ooo 2 17 ooo 2 16 ooo 2 19 oo+ 3 11 ooo 3 18 ooo 3 19 ooo 3 17 ooo 4 9 o-+ 4 16 ooo 4 13 ooo 4 8 o-o 4 10 +oo 4 11 +oo 5 18 oo+ 5 8 -oo 5 10 o+o 5 17 ooo 5 12 ooo 5 15 ooo 6 16 ooo 6 19 ooo 6 14 ooo 6 9 o-o 6 11 +oo 6 13 oo- 7 8 -oo 7 9 -oo 7 11 o+o 7 18 ooo 7 15 ooo 7 10 o+- ,-2.5197199436666664,2.4666,monoclinic
+ x b DOD c ODO o K K K K Co Co Co Co N N N N 0 11 --o 0 11 o-o 0 6 -oo 0 6 ooo 0 7 -oo 0 7 ooo 0 0 +oo 0 4 o-o 0 4 ooo 0 9 ooo 0 8 ooo 1 7 -o- 1 7 oo- 1 6 -oo 1 6 ooo 1 10 -oo 1 10 ooo 1 1 +oo 1 8 oo- 1 5 o-o 1 5 ooo 1 9 ooo 2 5 ooo 2 5 +oo 2 4 ooo 2 4 +oo 2 9 o+o 2 9 ++o 2 2 +oo 2 10 ooo 2 11 ooo 2 6 ooo 2 6 o+o 3 8 ooo 3 8 +oo 3 4 ooo 3 4 +oo 3 5 oo+ 3 5 +o+ 3 3 +oo 3 7 ooo 3 7 o+o 3 11 ooo 3 10 oo+ 4 11 -oo 4 11 ooo 4 9 ooo 5 10 -oo 5 10 ooo 5 8 o+- 6 9 ooo 6 9 +oo 6 11 ooo 7 8 ooo 7 8 +oo 7 10 o-+ ,-0.1564075068333323,0.0,orthorhombic
+ w a DDO b OOD c OOD o Mg Mg Zn Zn Zn Zn 0 1 ooo 0 1 oo+ 0 2 -oo 0 2 o+o 0 2 ooo 0 4 o+o 0 4 o++ 0 3 ooo 0 3 o-o 0 3 +oo 0 5 +oo 0 5 +o+ 1 4 -oo 1 4 o+o 1 4 ooo 1 2 -o- 1 2 -oo 1 5 ooo 1 5 o-o 1 5 +oo 1 3 o-- 1 3 o-o 2 4 ooo 2 4 oo+ 2 3 o-o 2 3 +oo 2 5 +oo 2 5 +o+ 3 5 ooo 3 5 oo+ 3 4 o+o 3 4 o++ 4 5 o-o 4 5 +oo ,-0.0603484816666668,0.0,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Ho Ta Ru Ru 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 oo+ 0 1 o+o 0 1 o++ 0 1 +oo 0 1 +o+ 0 1 ++o 0 3 -oo 0 3 o-o 0 3 oo- 0 3 ooo 1 3 --- 1 3 --o 1 3 o-- 1 3 -o- 1 2 -oo 1 2 o-o 1 2 oo- 1 2 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.3949059775000005,0.0,cubic
+ x a DDO c OOO o Pm Pm Pm Pm Pm Pm O O O O O O O O O 0 6 --o 0 10 -oo 0 10 o-o 0 14 -oo 0 14 o-o 0 12 ooo 1 14 ooo 1 7 ooo 1 11 o+o 1 11 +oo 1 9 +oo 1 9 o+o 1 8 ooo 2 13 ooo 2 7 o+o 2 7 +oo 2 10 o++ 2 10 +o+ 2 11 ++o 3 12 ooo 3 9 ooo 3 13 -o- 3 13 o-- 3 6 o-o 3 6 -oo 3 10 ooo 4 9 ooo 4 8 o-o 4 8 -oo 4 6 -oo 4 6 o-o 4 14 ooo 4 7 ooo 5 11 +oo 5 11 o+o 5 12 o++ 5 12 +o+ 5 8 ooo 5 13 ooo 5 10 oo+ 6 13 oo- 6 9 +oo 6 9 o+o 6 14 +oo 6 14 o+o 7 14 ooo 7 10 oo+ 7 11 o+o 7 11 +oo 8 11 o+o 8 11 +oo 10 13 o-- 10 13 -o- 10 12 +oo 10 12 o+o 10 14 ooo 11 12 oo+ ,-3.805338757999999,3.7268,monoclinic
o w n OOO i OOO e OOO o Ce Ce Ce Sn Sn Sn Ir Ir Ir 0 3 oo- 0 3 ooo 0 6 ooo 0 8 oo- 0 8 ooo 0 7 oo- 0 7 ooo 0 5 oo- 0 5 ooo 0 4 oo- 0 4 ooo 1 8 o-- 1 8 o-o 1 7 oo- 1 7 ooo 1 5 oo- 1 5 ooo 1 4 o-- 1 4 o-o 1 3 +o- 1 3 +oo 1 6 +oo 2 7 -o- 2 7 -oo 2 4 -o- 2 4 -oo 2 6 o+o 2 3 oo- 2 3 ooo 2 5 o+- 2 5 o+o 2 8 oo- 2 8 ooo 3 4 --o 3 7 -oo 3 6 ooo 3 6 oo+ 3 5 ooo 3 8 ooo 4 8 ooo 4 7 ooo 4 6 ++o 4 6 +++ 4 5 ++o 5 6 ooo 5 6 oo+ 5 8 o-o 5 7 ooo ,-0.8532518500000003,0.0,hexagonal
+ w a ECC n OOO e OOO o Zr U U U U O O O O O O O O O O 0 8 --o 0 8 -o- 0 8 o-- 0 13 --- 0 10 -oo 0 10 o-o 0 10 oo- 0 5 ooo 1 9 oo+ 1 9 o+o 1 9 +oo 1 14 ooo 1 13 -oo 1 13 o-o 1 13 oo- 1 8 ooo 2 11 ooo 2 6 --o 2 6 -o- 2 6 o-- 2 14 -oo 2 14 o-o 2 14 oo- 2 9 ooo 3 7 oo+ 3 7 o+o 3 7 +oo 3 12 ooo 3 11 o++ 3 11 +o+ 3 11 ++o 3 6 ooo 4 5 oo+ 4 5 o+o 4 5 +oo 4 10 ooo 4 12 -oo 4 12 o-o 4 12 oo- 4 7 ooo 5 10 o-o 5 10 -oo 5 10 oo- 5 12 --o 5 12 o-- 5 12 -o- 6 11 +o+ 6 11 o++ 6 11 ++o 6 14 oo+ 6 14 +oo 6 14 o+o 7 12 o-o 7 12 -oo 7 12 oo- 7 11 oo+ 7 11 +oo 7 11 o+o 8 13 o-o 8 13 -oo 8 13 oo- 8 10 oo+ 8 10 +oo 8 10 o+o 9 14 o-o 9 14 -oo 9 14 oo- 9 13 --o 9 13 o-- 9 13 -o- ,-3.7269618906666655,0.0,trigonal
+ v a DDD b OOO g OOO c OOO o Ba Ba Ba Hf Hf O O O O O O O 0 5 oo- 0 5 o+o 0 5 +oo 0 5 +++ 0 7 o-- 0 7 ooo 0 11 -o- 0 11 ooo 0 6 oo- 0 6 +oo 0 10 oo- 0 10 o+o 1 9 oo- 1 9 o+o 1 9 +oo 1 9 +++ 1 10 oo- 1 10 o+o 1 6 oo- 1 6 +oo 1 8 ooo 2 8 --- 2 8 -oo 2 8 o-o 2 8 oo+ 2 9 ooo 2 11 -o- 2 11 ooo 2 7 o-- 2 7 ooo 3 8 ooo 3 7 oo- 3 7 +oo 3 11 o+o 3 11 oo- 3 5 ++o 4 10 -o- 4 10 ooo 4 5 ooo 4 6 ooo 4 6 o-- 4 9 ooo ,-3.6430189304166665,3.5977,tetragonal
+ w a DDD b ODO c ODO o Sr Sr Mo Mo O O O O O O 0 8 ooo 0 8 oo+ 0 7 -oo 0 7 o++ 0 6 o+o 0 6 ooo 0 5 o++ 0 5 ooo 0 9 -oo 0 9 ooo 0 4 ooo 1 6 ooo 1 6 +oo 1 8 o-o 1 8 +o+ 1 9 ooo 1 9 o-o 1 5 ooo 1 4 ooo 1 4 o-- 1 7 ooo 1 7 oo+ 2 6 oo- 2 5 ooo 2 8 ooo 2 7 ooo 2 4 oo- 2 9 ooo 3 9 --- 3 4 --- 3 7 -oo 3 8 o-o 3 5 ooo 3 6 ooo ,-2.588434383333334,0.0,orthorhombic
+ v a DDD b OOO g OOO c OOO o U Mn Mn Mn Mn Al Al Al Al Al Al Al Al 0 7 --- 0 7 oo- 0 4 --- 0 4 ooo 0 10 --o 0 10 ooo 0 2 ooo 0 2 o-o 0 9 -o- 0 6 ooo 0 1 -oo 0 1 ooo 0 11 o-- 0 5 --- 0 5 oo- 0 12 --o 0 12 ooo 0 3 oo- 0 3 ooo 0 8 ooo 1 11 o-- 1 2 o-o 1 2 +oo 1 5 oo- 1 12 ooo 1 8 ooo 1 7 o-- 1 10 o-o 1 9 oo- 1 6 +oo 2 5 -o- 2 11 oo- 2 8 o+o 2 12 -oo 2 9 -o- 2 6 ooo 2 7 oo- 2 10 ooo 3 10 --o 3 4 --o 3 4 ooo 3 6 ooo 3 7 ooo 3 9 -oo 3 12 --o 3 11 o-o 3 8 ooo 3 5 ooo 4 6 ooo 4 10 ooo 4 9 o+o 4 7 ooo 4 8 ooo 4 5 ooo 4 12 ooo 4 11 +oo 5 11 o-o 5 11 +oo 5 7 ooo 5 9 ooo 5 8 ooo 5 12 oo+ 6 9 -oo 6 9 o+o 6 8 -oo 6 8 o+o 6 10 --o 6 10 ooo 6 12 -oo 6 11 ooo 6 7 ooo 7 9 -oo 7 9 o+o 7 11 ooo 7 10 oo+ 8 11 o-o 8 11 +oo 8 12 --o 8 12 ooo 8 10 o-o 8 9 ooo 9 11 o-o 9 11 +oo 9 10 o-o 10 12 ooo 11 12 -oo ,-0.2346210747480112,0.0,tetragonal
+ x b DOD c ODO o Eu Eu Eu Eu Mg Mg Mg Mg Ga Ga Ga Ga 0 6 o-o 0 6 +-o 0 10 o-o 0 10 +-o 0 9 ooo 0 9 +oo 0 5 ooo 0 5 +oo 0 3 o-o 0 3 ooo 0 8 o-- 0 4 o-o 0 7 oo- 0 11 ooo 1 4 -oo 1 4 ooo 1 8 -oo 1 8 ooo 1 11 -+o 1 11 o+o 1 7 -+o 1 7 o+o 1 10 ooo 1 6 oo+ 1 2 ooo 1 2 o+o 1 5 o+o 1 9 o++ 2 11 -oo 2 11 ooo 2 7 -oo 2 7 ooo 2 4 -oo 2 4 ooo 2 8 -oo 2 8 ooo 2 5 ooo 2 9 oo+ 2 10 ooo 2 6 oo+ 3 9 ooo 3 9 +oo 3 5 ooo 3 5 +oo 3 6 ooo 3 6 +oo 3 10 ooo 3 10 +oo 3 7 oo- 3 11 ooo 3 8 oo- 3 4 ooo 4 10 ooo 4 10 +oo 4 11 ooo 4 8 ooo 5 11 -oo 5 11 ooo 5 9 ooo 5 10 ooo 6 8 -o- 6 8 oo- 6 10 ooo 6 9 o+o 7 9 oo+ 7 9 +o+ 7 8 o-o 7 11 ooo ,-0.3261492441666664,0.0,orthorhombic
+ w a DDD b OOO c OOO o Ho Ho Ga Ni Ni 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 o+o 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-o 0 1 oo- 0 3 -oo 0 3 oo- 0 3 ooo 0 4 -oo 0 4 o-o 0 4 ooo 1 3 ooo 1 3 o+o 1 3 +oo 1 2 +o+ 1 2 o++ 1 2 ++o 1 2 +++ 1 4 ooo 1 4 oo+ 1 4 +oo 2 4 --o 2 4 o-o 2 3 -o- 2 3 oo- 3 4 o-+ 3 4 ooo ,-0.5864738234999998,0.0,orthorhombic
+ x b DOD c ODO o Tm Tm Tm Tm Si Si Si Si Ir Ir Ir Ir 0 5 -oo 0 5 ooo 0 1 -o- 0 1 oo- 0 9 -oo 0 9 ooo 0 10 -oo 0 10 ooo 0 6 -oo 0 6 ooo 0 11 oo- 0 7 ooo 0 3 ooo 0 3 o+o 0 4 oo- 0 8 ooo 1 7 ooo 1 7 +oo 1 11 ooo 1 11 +oo 1 8 ooo 1 8 +oo 1 4 ooo 1 4 +oo 1 9 ooo 1 2 o-o 1 2 ooo 1 5 oo+ 1 6 ooo 1 10 oo+ 2 8 ooo 2 8 +oo 2 4 ooo 2 4 +oo 2 7 o+o 2 7 ++o 2 3 o+o 2 3 ++o 2 11 o+o 2 11 ++o 2 6 ooo 2 10 oo+ 2 9 o+o 2 5 o++ 3 10 --o 3 10 o-o 3 6 --o 3 6 o-o 3 5 -oo 3 5 ooo 3 9 -oo 3 9 ooo 3 4 o-- 3 8 o-o 3 11 oo- 3 7 ooo 4 10 -o+ 4 10 oo+ 4 8 ooo 4 11 o+o 5 11 oo- 5 11 +o- 5 10 o-o 5 9 ooo 6 8 ooo 6 8 +oo 6 9 ooo 6 10 ooo 7 9 -oo 7 9 ooo 7 11 ooo 7 8 ooo ,-1.104409776388889,0.0,orthorhombic
+ x n OOO e OOO o Ce Ce C N N O O 0 3 ooo 0 3 o+o 0 3 ++o 0 6 -oo 0 6 ooo 0 6 o+o 0 5 ooo 1 5 o-o 1 5 ooo 1 5 +oo 1 4 ooo 1 4 +oo 1 4 ++o 1 6 ooo 2 4 oo- 2 3 ooo ,-2.330790171428571,0.0,trigonal
+ x n OOO e OOO o Mg Al Al C C 0 4 --- 0 4 oo- 0 4 o-- 0 1 --o 0 1 ooo 0 1 o-o 0 2 -o- 0 2 --- 0 2 oo- 0 3 -oo 0 3 --o 0 3 ooo 1 3 -oo 1 3 o+o 1 3 ooo 1 4 ooo 2 4 ooo 2 4 o-o 2 4 +oo 2 3 ooo ,-0.0627304000000002,1.8172,trigonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Er Er Mg Os 0 3 ooo 0 3 oo+ 0 3 +oo 0 3 o+o 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 2 -oo 0 2 o-o 0 2 oo- 0 2 ooo 1 2 ooo 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 o++ 1 3 +o+ 1 3 ++o 1 3 +++ 2 3 oo+ 2 3 o+o 2 3 o++ 2 3 +oo 2 3 +o+ 2 3 ++o ,-0.18100587125,0.0,cubic
+ y c ODD o Sr Sr Sr Sr Sm Sm Sb Sb O O O O O O O O O O O O 0 17 -oo 0 13 --o 0 9 -oo 0 12 ooo 0 15 oo+ 0 16 o-o 0 19 ooo 0 8 ooo 1 8 ooo 1 12 o+o 1 16 ooo 1 9 ooo 1 18 oo+ 1 17 o+o 1 14 ooo 1 13 ooo 2 10 ooo 2 17 ooo 2 18 o+o 2 13 oo- 2 14 ooo 2 11 +oo 2 15 ++o 2 19 +oo 3 15 ooo 3 12 ooo 3 19 o-o 3 16 oo- 3 11 ooo 3 18 ooo 3 14 o-o 3 10 ooo 4 18 -oo 4 9 -o- 4 13 -o- 4 15 ooo 4 11 ooo 4 16 oo- 5 12 ooo 5 8 ooo 5 19 ooo 5 17 ooo 5 10 ooo 5 14 ooo 6 16 o-- 6 8 oo- 6 15 ooo 6 13 o-- 6 10 o-o 6 18 ooo 7 14 --o 7 9 --o 7 17 -oo 7 19 o-o 7 11 ooo 7 12 ooo ,-3.058981198833334,3.6284,monoclinic
+ w b OOO g OOO c DDO o Sc Sc Sc Sc Cu Cu B B B B Ir Ir Ir Ir Ir Ir Ir Ir Ir Ir 0 18 oo- 0 18 ooo 0 9 ooo 0 8 o-o 0 17 oo- 0 17 ooo 0 11 o-- 0 11 o-o 0 14 oo- 0 14 ooo 0 13 oo- 0 13 ooo 0 0 oo+ 0 7 ooo 1 15 oo- 1 15 ooo 1 12 oo- 1 12 ooo 1 6 ooo 1 10 o+- 1 10 o+o 1 16 oo- 1 16 ooo 1 18 o+- 1 18 o+o 1 1 oo+ 1 9 o+o 1 8 ooo 2 14 -o- 2 14 -oo 2 19 oo- 2 19 ooo 2 6 ooo 2 7 -oo 2 17 oo- 2 17 ooo 2 10 oo- 2 10 ooo 2 9 ooo 2 15 oo- 2 15 ooo 2 2 oo+ 3 13 oo- 3 13 ooo 3 16 oo- 3 16 ooo 3 11 oo- 3 11 ooo 3 8 ooo 3 19 +o- 3 19 +oo 3 6 +oo 3 7 ooo 3 12 +o- 3 12 +oo 3 3 oo+ 4 11 --- 4 11 --o 4 14 -o- 4 14 -oo 4 12 o-- 4 12 o-o 4 10 oo- 4 10 ooo 4 4 oo+ 5 17 oo- 5 17 ooo 5 15 oo- 5 15 ooo 5 13 oo- 5 13 ooo 5 16 oo- 5 16 ooo 5 5 oo+ 6 19 oo- 6 19 ooo 6 12 oo- 6 12 ooo 6 15 oo- 6 15 ooo 7 13 oo- 7 13 ooo 7 14 oo- 7 14 ooo 7 19 +o- 7 19 +oo 8 16 oo- 8 16 ooo 8 18 o+- 8 18 o+o 8 11 oo- 8 11 ooo 9 10 oo- 9 10 ooo 9 18 oo- 9 18 ooo 9 17 oo- 9 17 ooo 10 18 ooo 10 17 ooo 11 16 ooo 11 18 o+o 12 19 ooo 12 15 ooo 13 14 ooo 13 19 +oo 14 19 +oo 15 19 ooo 16 18 o+o 17 18 ooo ,-0.6944800363333329,0.0,tetragonal
+ v b OOO c OOO d OOO e OOO o Ce Al O O O 0 4 ooo 0 4 o+o 0 4 +oo 0 4 ++o 0 2 ooo 0 2 oo+ 0 2 +oo 0 2 +o+ 0 3 ooo 0 3 oo+ 0 3 o+o 0 3 o++ 1 3 -oo 1 3 ooo 1 2 o-o 1 2 ooo 1 4 oo- 1 4 ooo ,-3.602373194000001,0.0113000000000003,cubic
+ w b OOO g OOO c OOO o Mn Al Al Ni 0 1 oo- 0 1 o+- 0 1 +o- 0 1 ++- 0 2 ooo 0 2 o+o 0 2 +oo 0 2 ++o 0 0 +oo 0 0 o+o 1 3 --o 1 3 -oo 1 3 o-o 1 3 ooo 1 1 +oo 1 1 o+o 1 2 ooo 2 3 --o 2 3 -oo 2 3 o-o 2 3 ooo 2 2 +oo 2 2 o+o 3 3 +oo 3 3 o+o ,-0.4680091944827591,0.0,tetragonal
+ w a DDO b OOO c OOO o Ca Pb Pb Pb Se Se Se Se 0 7 oo- 0 7 ooo 0 4 ooo 0 5 ooo 0 6 oo- 0 6 ooo 1 4 o-o 1 4 o-+ 1 7 ooo 1 6 o-o 1 5 ooo 1 5 oo+ 2 5 -oo 2 5 -o+ 2 6 -oo 2 7 ooo 2 4 ooo 2 4 oo+ 3 6 --- 3 6 --o 3 5 -oo 3 4 o-o 3 7 oo- 3 7 ooo ,-1.147758531171875,0.7119999999999997,orthorhombic
o w n OOO b OOD k OOO o Ga Ga As As 0 3 -oo 0 3 o+o 0 3 ooo 0 2 oo+ 1 2 ooo 1 2 o-o 1 2 +oo 1 3 ooo ,-0.3377175137499995,0.1924999999999999,hexagonal
+ x a DDO c OOD o K K K K Sn Sn Sn Sn S S S S S S S S S S 0 17 ooo 0 17 o+o 0 16 ooo 0 10 oo- 0 12 ooo 0 12 +oo 0 9 ooo 0 8 +oo 0 4 +oo 0 14 +o- 0 6 o+- 1 12 o-o 1 12 ooo 1 15 o-o 1 5 o-o 1 8 ooo 1 16 -oo 1 16 ooo 1 11 ooo 1 7 -oo 1 9 o-o 1 17 ooo 2 14 o-o 2 14 ooo 2 13 -oo 2 13 ooo 2 4 o-+ 2 17 -o+ 2 6 -oo 2 10 -oo 2 11 ooo 2 8 oo+ 2 15 ooo 3 15 ooo 3 15 +oo 3 14 ooo 3 13 ooo 3 13 o+o 3 11 o+o 3 5 +oo 3 9 ooo 3 10 ooo 3 16 o+o 3 7 o+o 4 14 oo- 4 12 ooo 4 17 -+o 4 10 oo- 4 8 o+o 5 9 -oo 5 16 -+o 5 12 ooo 5 11 ooo 5 15 ooo 6 10 o-o 6 8 oo+ 6 14 +-o 6 13 ooo 6 17 oo+ 7 16 ooo 7 9 ooo 7 13 ooo 7 15 +-o 7 11 +oo ,-1.033662743513889,1.8223,monoclinic
+ w b OOO g OOO c OOO o Tl Tl Tl Tl Br Br Br Cl 0 6 --o 0 6 -oo 0 6 o-o 0 6 ooo 0 7 --+ 0 7 -o+ 0 7 o-+ 0 7 oo+ 0 0 +oo 0 0 o+o 0 3 ooo 0 1 oo+ 1 7 --o 1 7 -oo 1 7 o-o 1 7 ooo 1 4 --o 1 4 -oo 1 4 o-o 1 4 ooo 1 1 +oo 1 1 o+o 1 2 ooo 2 4 --o 2 4 -oo 2 4 o-o 2 4 ooo 2 5 --o 2 5 -oo 2 5 o-o 2 5 ooo 2 2 +oo 2 2 o+o 2 3 ooo 3 5 --o 3 5 -oo 3 5 o-o 3 5 ooo 3 6 --o 3 6 -oo 3 6 o-o 3 6 ooo 3 3 +oo 3 3 o+o 4 4 +oo 4 4 o+o 4 7 ooo 4 5 ooo 5 5 +oo 5 5 o+o 5 6 ooo 6 6 +oo 6 6 o+o 6 7 oo+ 7 7 +oo 7 7 o+o ,-1.1449828607291668,2.0159,tetragonal
+ t a ODD a DOD b OOO c OOO d OOO e OOO o K K B B B B B B H H H H H H 0 5 oo- 0 5 ooo 0 12 o-o 0 12 ooo 0 6 o-o 0 6 ooo 0 7 -oo 0 7 ooo 0 10 o-o 0 10 oo- 0 4 o-o 0 4 oo- 0 2 -oo 0 2 oo- 0 13 -oo 0 13 ooo 0 9 -oo 0 9 oo- 0 8 -oo 0 8 o-o 0 3 -oo 0 3 o-o 0 11 oo- 0 11 ooo 1 10 ooo 1 10 +oo 1 9 ooo 1 9 o+o 1 8 ooo 1 8 oo+ 1 2 ooo 1 2 o+o 1 13 oo+ 1 13 o+o 1 12 oo+ 1 12 +oo 1 7 oo+ 1 7 o+o 1 4 ooo 1 4 +oo 1 11 o+o 1 11 +oo 1 5 o+o 1 5 +oo 1 6 oo+ 1 6 +oo 1 3 ooo 1 3 oo+ 2 9 ooo 3 8 ooo 4 10 ooo 5 11 ooo 6 12 ooo 7 13 ooo ,-0.3759996722142849,5.135,cubic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o K K Ag As Cl Cl Cl Cl Cl Cl 0 8 ooo 0 8 o+o 0 4 oo+ 0 4 o+o 0 6 ooo 0 6 +oo 0 5 o+o 0 5 +oo 0 7 oo+ 0 7 +oo 0 9 ooo 0 9 oo+ 1 5 oo- 1 5 ooo 1 7 o-o 1 7 ooo 1 4 -oo 1 4 ooo 1 6 o-o 1 6 oo- 1 8 -oo 1 8 oo- 1 9 -oo 1 9 o-o 2 5 ooo 2 7 ooo 2 6 ooo 2 4 ooo 2 8 ooo 2 9 ooo 3 9 --o 3 8 -o- 3 4 -oo 3 6 o-- 3 7 o-o 3 5 oo- ,-1.507348840766666,1.5315,cubic
+ w b OOO g OOO c OOO o K Y Cu Cu O O O O 0 2 --- 0 2 -o- 0 2 o-- 0 2 oo- 0 3 --o 0 3 -oo 0 3 o-o 0 3 ooo 0 5 -o- 0 5 oo- 0 7 -oo 0 7 ooo 0 4 o-- 0 4 oo- 0 6 o-o 0 6 ooo 1 7 -oo 1 7 ooo 1 5 -oo 1 5 ooo 1 6 o-o 1 6 ooo 1 4 o-o 1 4 ooo 2 4 ooo 2 4 +oo 2 5 ooo 2 5 o+o 3 6 ooo 3 6 +oo 3 7 ooo 3 7 o+o ,-2.0169519887083327,0.0,tetragonal
+ v a DDD b OOO g OOO c OOO o La Si Si Pt Pt 0 4 --- 0 4 -oo 0 4 o-o 0 4 ooo 0 4 oo+ 0 3 --- 0 3 --o 0 3 -oo 0 3 o-o 0 3 oo+ 0 2 --- 0 2 -o- 0 2 -oo 0 2 ooo 0 1 --- 0 1 o-- 0 1 o-o 0 1 ooo 1 3 -oo 1 3 oo+ 1 4 ooo 1 4 o++ 2 3 o-o 2 3 oo+ 2 4 ooo 2 4 +o+ 3 4 ooo ,-1.0303917709999992,0.0,tetragonal
o w a ECC n OOO e OOO o Tb Fe Fe Fe B B B B O O O O O O O O O O O O 0 12 --o 0 18 -o- 0 16 -oo 0 10 o-- 0 19 o-o 0 11 oo- 1 16 -oo 1 14 -oo 1 10 ooo 1 17 -oo 1 9 ooo 1 15 ooo 2 9 oo- 2 15 oo- 2 13 ooo 2 11 oo- 2 12 ooo 2 8 ooo 3 13 o-o 3 19 o-o 3 14 ooo 3 8 o-o 3 17 ooo 3 18 ooo 4 12 ooo 4 16 ooo 4 15 +o- 5 17 -+o 5 10 ooo 5 19 ooo 6 8 ooo 6 9 ooo 6 14 ooo 7 11 ooo 7 18 ooo 7 13 o-+ ,-2.579582682333334,2.3999999999999995,trigonal
+ w a ECC n OOO e OOO o Ti Ti Ti Ti C N N N 0 7 oo+ 0 7 o+o 0 7 +oo 0 6 o++ 0 6 +o+ 0 6 ++o 1 6 oo+ 1 6 o+o 1 6 +oo 1 5 -oo 1 5 o-o 1 5 oo- 2 4 oo+ 2 4 o+o 2 4 +oo 2 7 o++ 2 7 +o+ 2 7 ++o 3 5 --o 3 5 -o- 3 5 o-- 3 4 -oo 3 4 o-o 3 4 oo- ,-1.6463859622916657,0.0,trigonal
+ x a ECC n OOO o K K Sb Sb O O O O O O 0 8 ooo 0 7 ooo 0 5 oo+ 0 9 ooo 0 6 +oo 0 4 o+o 1 7 o-o 1 9 -oo 1 6 ooo 1 8 oo- 1 4 ooo 1 5 ooo 2 5 oo+ 2 8 o+o 2 6 +oo 2 9 oo+ 2 4 o+o 2 7 +oo 3 4 -oo 3 7 o-o 3 6 oo- 3 9 -oo 3 5 o-o 3 8 oo- ,-2.0533213286,2.6838,trigonal
o x b DOD c ODD o Zn Zn Zn Zn H H H H H H H H O O O O O O O O 0 16 -o- 0 13 -oo 0 12 ooo 0 18 ooo 1 13 o-o 1 19 ooo 1 17 +oo 1 12 +oo 2 15 ooo 2 18 oo+ 2 16 ooo 2 14 o+o 3 17 ooo 3 15 ooo 3 14 ooo 3 19 ooo 4 12 ooo 5 13 ooo 6 14 ooo 7 15 ooo 8 16 -oo 9 17 +oo 10 18 ooo 11 19 ooo ,-1.4873659745,2.9733,orthorhombic
+ t a ODD a DOD b OOO c OOO d OOO e OOO o Yb Lu Hg Hg 0 3 --- 0 3 --o 0 3 o-- 0 3 -o- 0 1 --o 0 1 -o- 0 1 -oo 0 1 o-- 0 1 o-o 0 1 oo- 0 2 -oo 0 2 o-o 0 2 oo- 0 2 ooo 1 2 ooo 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 -oo 1 3 o-o 1 3 oo- 1 3 ooo 2 3 --o 2 3 -o- 2 3 -oo 2 3 o-- 2 3 o-o 2 3 oo- ,-0.5494455274999996,0.0,cubic
o w n OOO b OOD k OOO o Zn Zn Zn Zn Zn Zn Zn Zn S S S S S S S S 0 14 -oo 0 14 o+o 0 14 ooo 0 12 ooo 1 15 o+o 1 15 ooo 1 15 ++o 1 10 ooo 2 9 -o- 2 9 --- 2 9 oo- 2 15 ooo 3 12 ooo 3 12 o-o 3 12 +oo 3 9 ooo 4 10 ooo 4 10 o-o 4 10 +oo 4 11 ooo 5 11 -oo 5 11 o+o 5 11 ooo 5 13 ooo 6 13 --o 6 13 ooo 6 13 o-o 6 8 ooo 7 8 ooo 7 8 ++o 7 8 +oo 7 14 ooo ,-1.0619869378124998,2.0323,hexagonal
